ano,rodada,data,mandante,gm,gv,visitante,local,perda_pontos_m,perda_pontos_v
2007,1,2007-05-11,Fortaleza,3,1,Portuguesa,Castelão,,
2007,1,2007-05-11,Ponte Preta,1,0,Gama,Moisés Lucarelli,,
2007,1,2007-05-11,Barueri,2,1,Remo,Palestra Itália,,
2007,1,2007-05-12,Brasiliense,2,2,Marília,Boca do Jacaré,,
2007,1,2007-05-12,Coritiba,3,1,Paulista,Couto Pereira,,
2007,1,2007-05-12,Vitória,5,1,Avaí,Barradão,,
2007,1,2007-05-12,Ipatinga,2,1,Santa Cruz,Ipatingão,,
2007,1,2007-05-12,Criciúma,3,2,São Caetano,Heriberto Hulse,,
2007,1,2007-05-12,Santo André,1,3,CRB,Bruno Daniel,,
2007,1,2007-05-12,Ituano,2,3,Ceará,Novelli Júnior,,
2007,2,2007-05-15,Portuguesa,3,0,Santo André,Canindé,,
2007,2,2007-05-15,Ceará,1,1,Criciúma,Castelão,,
2007,2,2007-05-18,Santa Cruz,3,0,Barueri,Arruda,,
2007,2,2007-05-18,Paulista,2,2,Ponte Preta,Jayme Cintra,,
2007,2,2007-05-19,Avaí,4,2,Brasiliense,Ressacada,,
2007,2,2007-05-19,CRB,1,2,Fortaleza,Rei Pelé,,
2007,2,2007-05-19,Gama,1,0,Coritiba,Mané Garrincha,,
2007,2,2007-05-19,São Caetano,2,0,Vitória,Anacleto Campanella,,
2007,2,2007-05-19,Remo,1,0,Ipatinga,Mangueirão (2),,
2007,2,2007-05-19,Marília,4,3,Ituano,Bento de Abreu,,
2007,3,2007-05-22,Remo,1,2,Santo André,Mangueirão (2),,
2007,3,2007-05-22,Ponte Preta,2,0,Fortaleza,Moisés Lucarelli,,
2007,3,2007-05-25,Ituano,0,1,Coritiba,Novelli Júnior,,
2007,3,2007-05-25,Marília,4,3,Avaí,Bento de Abreu,,
2007,3,2007-05-25,Santa Cruz,4,1,CRB,Arruda,,
2007,3,2007-05-26,Brasiliense,4,1,Paulista,Boca do Jacaré,,
2007,3,2007-05-26,Ipatinga,1,0,Portuguesa,Ipatingão,,
2007,3,2007-05-26,Ceará,0,3,Vitória,Castelão,,
2007,3,2007-05-26,Barueri,2,1,Criciúma,Arena Barueri,,
2007,3,2007-05-26,São Caetano,0,0,Gama,Anacleto Campanella,,
2007,4,2007-05-29,CRB,1,0,Ponte Preta,Rei Pelé,,
2007,4,2007-05-29,Avaí,1,1,Barueri,Ressacada,,
2007,4,2007-06-01,Fortaleza,2,1,Santa Cruz,Castelão,,
2007,4,2007-06-01,Paulista,2,0,Remo,Jayme Cintra,,
2007,4,2007-06-01,Criciúma,2,1,Marília,Heriberto Hulse,,
2007,4,2007-06-02,Coritiba,0,1,São Caetano,Couto Pereira,,
2007,4,2007-06-02,Vitória,4,0,Ipatinga,Barradão,,
2007,4,2007-06-02,Portuguesa,1,2,Ceará,Canindé,,
2007,4,2007-06-02,Gama,3,1,Ituano,Mané Garrincha,,
2007,4,2007-06-02,Santo André,1,2,Brasiliense,Bruno Daniel,,
2007,5,2007-06-05,Brasiliense,0,0,Gama,Boca do Jacaré,,
2007,5,2007-06-05,Ponte Preta,2,2,Barueri,Moisés Lucarelli,,
2007,5,2007-06-08,Fortaleza,1,0,Ceará,Castelão,,
2007,5,2007-06-08,Ituano,2,1,Portuguesa,Novelli Júnior,,
2007,5,2007-05-08,Remo,1,2,Coritiba,Mangueirão (2),,
2007,5,2007-06-09,Vitória,0,1,Santo André,Barradão,,
2007,5,2007-06-09,Marília,1,0,Santa Cruz,Bento de Abreu,6,0
2007,5,2007-06-09,São Caetano,2,0,Paulista,Anacleto Campanella,,
2007,5,2007-08-09,Criciúma,2,1,Avaí,Heriberto Hulse,,
2007,5,2007-06-09,CRB,0,0,Ipatinga,Rei Pelé,,
2007,6,2007-06-12,Gama,3,1,Fortaleza,Mané Garrincha,,
2007,6,2007-06-12,Portuguesa,2,0,Marília,Canindé,,
2007,6,2007-06-15,Coritiba,2,1,Brasiliense,Couto Pereira,,
2007,6,2007-06-15,Santa Cruz,2,2,São Caetano,Arruda,,
2007,6,2007-06-15,Ipatinga,0,2,Criciúma,Ipatingão,,
2007,6,2007-06-16,Avaí,2,3,Remo,Ressacada,,
2007,6,2007-06-16,Santo André,0,2,Ponte Preta,Bruno Daniel,,
2007,6,2007-06-16,Ituano,3,1,Vitória,Novelli Júnior,,
2007,6,2007-06-16,Ceará,2,1,CRB,Castelão,,
2007,6,2007-06-16,Barueri,2,1,Paulista,Arena Barueri,,
2007,7,2007-06-19,Brasiliense,1,0,Ipatinga,Boca do Jacaré,,
2007,7,2007-06-19,Ponte Preta,2,1,Ituano,Moisés Lucarelli,,
2007,7,2007-06-22,Vitória,4,1,Marília,Barradão,,
2007,7,2007-06-22,Paulista,2,2,Santa Cruz,Jayme Cintra,,
2007,7,2007-06-22,Criciúma,2,0,Fortaleza,Heriberto Hulse,,
2007,7,2007-06-23,CRB,3,1,Avaí,Rei Pelé,,
2007,7,2007-06-23,Ceará,2,2,Coritiba,Castelão,,
2007,7,2007-06-23,São Caetano,1,2,Portuguesa,Anacleto Campanella,,
2007,7,2007-06-23,Remo,3,3,Gama,Mangueirão,,
2007,7,2007-06-23,Barueri,1,1,Santo André,Arena Barueri,,
2007,8,2007-06-26,Avaí,2,0,Ceará,Ressacada,,
2007,8,2007-06-26,Portuguesa,1,0,Vitória,Canindé,,
2007,8,2007-06-26,Ipatinga,1,0,Coritiba,Ipatingão,,
2007,8,2007-06-26,Santa Cruz,1,0,Ituano,Arruda,,
2007,8,2007-06-26,Marília,3,2,Ponte Preta,Bento de Abreu,,
2007,8,2007-06-26,Remo,1,2,Criciúma,Mangueirão,,
2007,8,2007-06-26,Fortaleza,0,1,Brasiliense,Castelão,,
2007,8,2007-06-26,Gama,1,0,CRB,Mané Garrincha,,
2007,8,2007-06-26,São Caetano,1,1,Barueri,Anacleto Campanella,,
2007,8,2007-06-26,Paulista,3,1,Santo André,Jayme Cintra,,
2007,9,2007-06-29,Coritiba,1,0,Fortaleza,Couto Pereira,,
2007,9,2007-06-29,Portuguesa,1,1,Paulista,Canindé,,
2007,9,2007-06-29,Avaí,1,0,Ipatinga,Ressacada,,
2007,9,2007-06-29,Brasiliense,1,1,Criciúma,Boca do Jacaré,,
2007,9,2007-06-30,CRB,3,1,Remo,Rei Pelé,,
2007,9,2007-06-30,Vitória,4,0,Ponte Preta,Barradão,,
2007,9,2007-06-30,Santo André,3,0,Santa Cruz,Bruno Daniel,,
2007,9,2007-06-30,Ceará,3,0,Gama,Castelão,,
2007,9,2007-06-30,Marília,3,0,São Caetano,Bento de Abreu,,
2007,9,2007-06-30,Ituano,0,3,Barueri,Novelli Júnior,,
2007,10,2007-07-03,Ipatinga,4,1,Ceará,Ipatingão,,
2007,10,2007-07-03,Barueri,3,1,Vitória,Arena Barueri,,
2007,10,2007-07-03,Santo André,3,0,Ituano,Bruno Daniel,,
2007,10,2007-07-06,Brasiliense,3,2,Remo,Boca do Jacaré,,
2007,10,2007-07-06,Ponte Preta,1,1,São Caetano,Moisés Lucarelli,,
2007,10,2007-07-06,Criciúma,4,0,Gama,Heriberto Hulse,,
2007,10,2007-07-07,Fortaleza,3,3,Avaí,Castelão,,
2007,10,2007-07-06,Paulista,0,2,Marília,Jayme Cintra,,
2007,10,2007-07-07,Coritiba,2,1,CRB,Couto Pereira,,
2007,10,2007-07-07,Santa Cruz,2,2,Portuguesa,Arruda,,
2007,11,2007-07-10,Vitória,1,0,Santa Cruz,Barradão,,
2007,11,2007-07-10,Portuguesa,3,2,Ponte Preta,Canindé,,
2007,11,2007-07-10,Gama,4,2,Avaí,Mané Garrincha,,
2007,11,2007-07-10,Criciúma,3,1,Coritiba,Heriberto Hulse,,
2007,11,2007-07-10,Remo,2,0,Ceará,Mangueirão,,
2007,11,2007-07-10,CRB,3,1,Brasiliense,Rei Pelé,,
2007,11,2007-07-10,Fortaleza,0,0,Ipatinga,Castelão,,
2007,11,2007-07-10,Marília,2,1,Barueri,Bento de Abreu,,
2007,11,2007-07-10,São Caetano,1,1,Santo André,Anacleto Campanella,,
2007,11,2007-07-10,Ituano,3,1,Paulista,Novelli Júnior,,
2007,12,2007-07-13,Ceará,2,3,São Caetano,Castelão,,
2007,12,2007-07-13,Ponte Preta,3,2,Criciúma,Moisés Lucarelli,,
2007,12,2007-07-13,Remo,1,0,Portuguesa,Mangueirão,,
2007,12,2007-07-13,Avaí,2,0,Paulista,Ressacada,,
2007,12,2007-07-13,CRB,0,1,Marília,Rei Pelé,,
2007,12,2007-07-13,Barueri,2,2,Brasiliense,Arena Barueri,,
2007,12,2007-07-13,Ituano,2,2,Ipatinga,Novelli Júnior,,
2007,12,2007-07-14,Santo André,0,0,Coritiba,Bruno Daniel,,
2007,12,2007-07-14,Vitória,6,0,Fortaleza,Barradão,,
2007,12,2007-07-14,Gama,2,1,Santa Cruz,Mané Garrincha,,
2007,13,2007-07-17,Ipatinga,2,1,Santo André,Ipatingão,,
2007,13,2007-07-17,Portuguesa,1,1,CRB,Canindé,,
2007,13,2007-07-20,Brasiliense,1,0,Ponte Preta,Boca do Jacaré,,
2007,13,2007-07-20,São Caetano,0,1,Avaí,Anacleto Campanella,,
2007,13,2007-07-21,Coritiba,4,1,Barueri,Couto Pereira,,
2007,13,2007-07-21,Santa Cruz,4,4,Remo,Arruda,,
2007,13,2007-07-21,Criciúma,2,0,Vitória,Heriberto Hulse,,
2007,13,2007-07-21,Fortaleza,2,0,Ituano,Castelão,,
2007,13,2007-07-21,Marília,2,2,Ceará,Bento de Abreu,,
2007,13,2007-07-21,Paulista,2,1,Gama,Jayme Cintra,,
2007,14,2007-07-24,Coritiba,2,1,Ponte Preta,Couto Pereira,,
2007,14,2007-07-24,Santa Cruz,1,1,Ceará,Arruda,,
2007,14,2007-07-24,Criciúma,3,0,Ituano,Heriberto Hulse,,
2007,14,2007-07-24,Brasiliense,6,0,Vitória,Boca do Jacaré,,
2007,14,2007-07-24,Portuguesa,3,1,Avaí,Canindé,,
2007,14,2007-07-24,São Caetano,3,1,Remo,Anacleto Campanella,,
2007,14,2007-07-24,Ipatinga,0,0,Barueri,Ipatingão,,
2007,14,2007-07-24,Fortaleza,2,0,Santo André,Castelão,,
2007,14,2007-07-24,Marília,3,1,Gama,Bento de Abreu,,
2007,14,2007-07-24,Paulista,2,2,CRB,Jayme Cintra,,
2007,15,2007-07-27,Gama,1,2,Portuguesa,Mané Garrincha,,
2007,15,2007-07-27,Ponte Preta,5,1,Ipatinga,Moisés Lucarelli,,
2007,15,2007-07-27,Santo André,3,3,Criciúma,Bruno Daniel,,
2007,15,2007-07-28,Avaí,0,0,Santa Cruz,Ressacada,,
2007,15,2007-07-28,Vitória,3,1,Coritiba,Barradão,,
2007,15,2007-07-28,Barueri,2,1,Fortaleza,Arena Barueri,,
2007,15,2007-07-28,Remo,1,3,Marília,Mangueirão,,
2007,15,2007-07-28,CRB,1,0,São Caetano,Rei Pelé,,
2007,15,2007-07-28,Ceará,2,1,Paulista,Castelão,,
2007,15,2007-07-28,Ituano,3,0,Brasiliense,Novelli Júnior,,
2007,16,2007-07-31,Coritiba,1,0,Avaí,Couto Pereira,,
2007,16,2007-07-31,Ituano,2,1,São Caetano,Novelli Júnior,,
2007,16,2007-08-03,Vitória,0,1,Paulista,Barradão,,
2007,16,2007-08-03,Barueri,1,0,Portuguesa,Arena Barueri,,
2007,16,2007-08-04,Fortaleza,3,0,Remo,Castelão,,
2007,16,2007-08-04,Ponte Preta,6,0,Santa Cruz,Moisés Lucarelli,,
2007,16,2007-08-04,Brasiliense,3,2,Ceará,Boca do Jacaré,,
2007,16,2007-08-04,Criciúma,3,0,CRB,Heriberto Hulse,,
2007,16,2007-08-04,Ipatinga,3,0,Gama,Ipatingão,,
2007,16,2007-08-04,Santo André,1,2,Marília,Bruno Daniel,,
2007,17,2007-08-07,Avaí,2,3,Ponte Preta,Ressacada,,
2007,17,2007-08-07,Portuguesa,3,1,Coritiba,Canindé,,
2007,17,2007-08-07,CRB,4,3,Vitória,Rei Pelé,,
2007,17,2007-08-07,Santa Cruz,1,0,Brasiliense,Arruda,,
2007,17,2007-08-07,Paulista,3,1,Criciúma,Jayme Cintra,,
2007,17,2007-08-07,Remo,2,0,Ituano,Mangueirão,,
2007,17,2007-08-07,Ceará,2,1,Barueri,Castelão,,
2007,17,2007-08-07,Gama,1,1,Santo André,Mané Garrincha,,
2007,17,2007-08-07,Marília,2,1,Ipatinga,Bento de Abreu,,
2007,17,2007-08-07,São Caetano,1,0,Fortaleza,Anacleto Campanella,,
2007,18,2007-08-10,Ceará,4,1,Ponte Preta,Castelão,,
2007,18,2007-08-10,Portuguesa,1,1,Brasiliense,Canindé,,
2007,18,2007-08-10,Santa Cruz,2,1,Criciúma,Arruda,,
2007,18,2007-08-11,Remo,1,2,Vitória,Mangueirão,,
2007,18,2007-08-11,Marília,0,2,Coritiba,Bento de Abreu,,
2007,18,2007-08-11,Paulista,1,0,Fortaleza,Jayme Cintra,,
2007,18,2007-08-11,Avaí,1,0,Santo André,Ressacada,,
2007,18,2007-08-11,CRB,3,1,Ituano,Rei Pelé,,
2007,18,2007-08-11,Gama,5,3,Barueri,Mané Garrincha,,
2007,18,2007-08-11,São Caetano,0,1,Ipatinga,Anacleto Campanella,,
2007,19,2007-08-14,Ipatinga,2,0,Paulista,Ipatingão,,
2007,19,2007-08-14,Vitória,3,1,Gama,Barradão,,
2007,19,2007-08-17,Brasiliense,0,0,São Caetano,Boca do Jacaré,,
2007,19,2007-08-17,Santo André,5,2,Ceará,Bruno Daniel,,
2007,19,2007-08-17,Ituano,1,1,Avaí,Novelli Júnior,,
2007,19,2007-08-18,Criciúma,2,2,Portuguesa,Heriberto Hulse,,
2007,19,2007-08-18,Coritiba,2,0,Santa Cruz,Couto Pereira,,
2007,19,2007-08-18,Ponte Preta,1,1,Remo,Moisés Lucarelli,,
2007,19,2007-08-18,Fortaleza,3,1,Marília,Castelão,,
2007,19,2007-08-18,Barueri,2,3,CRB,Arena Barueri,,
2007,20,2007-08-21,Avaí,1,0,Vitória,Ressacada,,
2007,20,2007-08-21,Remo,1,2,Barueri,Mangueirão,,
2007,20,2007-08-24,Gama,1,1,Ponte Preta,Mané Garrincha,,
2007,20,2007-08-24,Marília,1,2,Brasiliense,Bento de Abreu,,
2007,20,2007-08-25,Ceará,3,0,Ituano,Castelão,,
2007,20,2007-08-25,CRB,1,2,Santo André,Rei Pelé,,
2007,20,2007-08-25,Paulista,3,2,Coritiba,Jayme Cintra,,
2007,20,2007-08-25,Portuguesa,1,0,Fortaleza,Canindé,,
2007,20,2007-08-25,Santa Cruz,2,1,Ipatinga,Arruda,,
2007,20,2007-08-25,São Caetano,1,0,Criciúma,Anacleto Campanella,,
2007,21,2007-08-28,Barueri,5,1,Santa Cruz,Arena Barueri,,
2007,21,2007-08-28,Ipatinga,3,0,Remo,Ipatingão,,
2007,21,2007-08-28,Brasiliense,3,1,Avaí,Boca do Jacaré,,
2007,21,2007-08-28,Fortaleza,1,2,CRB,Castelão,,
2007,21,2007-08-28,Ituano,1,1,Marília,Novelli Júnior,,
2007,21,2007-08-28,Ponte Preta,1,1,Paulista,Moisés Lucarelli,,
2007,21,2007-08-28,Santo André,2,2,Portuguesa,Bruno Daniel,,
2007,21,2007-08-28,Vitória,3,2,São Caetano,Barradão,,
2007,21,2007-08-28,Coritiba,1,1,Gama,Couto Pereira,,
2007,21,2007-08-28,Criciúma,0,0,Ceará,Heriberto Hulse,,
2007,22,2007-08-31,Gama,2,0,São Caetano,Mané Garrincha,,
2007,22,2007-08-31,Portuguesa,2,3,Ipatinga,Canindé,,
2007,22,2007-08-31,Santo André,4,3,Remo,Bruno Daniel,,
2007,22,2007-09-01,Avaí,1,1,Marília,Ressacada,,
2007,22,2007-09-01,Coritiba,2,0,Ituano,Couto Pereira,,
2007,22,2007-09-01,CRB,2,2,Santa Cruz,Rei Pelé,,
2007,22,2007-09-01,Criciúma,2,0,Barueri,Heriberto Hulse,,
2007,22,2007-09-01,Fortaleza,1,1,Ponte Preta,Castelão,,
2007,22,2007-09-01,Paulista,2,0,Brasiliense,Jayme Cintra,,
2007,22,2007-09-01,Vitória,2,2,Ceará,Barradão,,
2007,23,2007-09-04,Barueri,0,0,Avaí,Arena Barueri,,
2007,23,2007-09-04,Ipatinga,1,0,Vitória,Ipatingão,,
2007,23,2007-09-04,Brasiliense,1,1,Santo André,Boca do Jacaré,,
2007,23,2007-09-04,Ceará,0,0,Portuguesa,Castelão,,
2007,23,2007-09-04,Ituano,1,1,Gama,Novelli Júnior,,
2007,23,2007-09-04,Marília,1,0,Criciúma,Bento de Abreu,,
2007,23,2007-09-04,Ponte Preta,2,1,CRB,Moisés Lucarelli,,
2007,23,2007-09-04,São Caetano,1,1,Coritiba,Anacleto Campanella,,
2007,23,2007-09-04,Remo,3,2,Paulista,Mangueirão,,
2007,23,2007-09-04,Santa Cruz,1,0,Fortaleza,Arruda,,
2007,24,2007-09-07,Avaí,1,0,Criciúma,Ressacada,,
2007,24,2007-09-07,Coritiba,2,1,Remo,Couto Pereira,,
2007,24,2007-09-07,Gama,1,2,Brasiliense,Mané Garrincha,,
2007,24,2007-09-07,Paulista,0,1,São Caetano,Jayme Cintra,,
2007,24,2007-09-07,Portuguesa,3,1,Ituano,Canindé,,
2007,24,2007-09-07,Santa Cruz,1,0,Marília,Arruda,,
2007,24,2007-09-08,Barueri,2,1,Ponte Preta,Arena Barueri,,
2007,24,2007-09-08,Ceará,0,1,Fortaleza,Castelão,,
2007,24,2007-09-08,Ipatinga,4,0,CRB,Ipatingão,,
2007,24,2007-09-08,Santo André,0,2,Vitória,Bruno Daniel,,
2007,25,2007-09-11,Criciúma,0,1,Ipatinga,Heriberto Hulse,,
2007,25,2007-09-11,Vitória,0,0,Ituano,Barradão,,
2007,25,2007-09-14,Ponte Preta,2,1,Santo André,Moisés Lucarelli,,
2007,25,2007-09-14,São Caetano,2,2,Santa Cruz,Anacleto Campanella,,
2007,25,2007-09-15,Brasiliense,0,1,Coritiba,Boca do Jacaré,,
2007,25,2007-09-15,CRB,0,4,Ceará,Rei Pelé,,
2007,25,2007-09-15,Fortaleza,2,3,Gama,Castelão,,
2007,25,2007-09-15,Marília,1,2,Portuguesa,Bento de Abreu,,
2007,25,2007-09-15,Paulista,7,0,Barueri,Jayme Cintra,,
2007,25,2007-09-15,Remo,2,2,Avaí,Mangueirão,,
2007,26,2007-09-18,Marília,1,2,Vitória,Bento de Abreu,,
2007,26,2007-09-18,Santa Cruz,1,0,Paulista,Arruda,,
2007,26,2007-09-21,Gama,3,1,Remo,Mané Garrincha,,
2007,26,2007-09-21,Portuguesa,0,0,São Caetano,Canindé,,
2007,26,2007-09-22,Avaí,4,2,CRB,Ressacada,,
2007,26,2007-09-22,Coritiba,2,0,Ceará,Couto Pereira,,
2007,26,2007-09-22,Fortaleza,2,0,Criciúma,Castelão,,
2007,26,2007-09-22,Ipatinga,3,0,Brasiliense,Ipatingão,,
2007,26,2007-09-22,Ituano,1,1,Ponte Preta,Novelli Júnior,,
2007,26,2007-09-22,Santo André,1,1,Barueri,Bruno Daniel,,
2007,27,2007-09-25,Ponte Preta,1,2,Marília,Moisés Lucarelli,,
2007,27,2007-09-25,Vitória,2,3,Portuguesa,Barradão,,
2007,27,2007-09-28,Coritiba,1,0,Ipatinga,Couto Pereira,,
2007,27,2007-09-28,Santo André,1,0,Paulista,Bruno Daniel,,
2007,27,2007-09-29,Barueri,0,2,São Caetano,Arena Barueri,,
2007,27,2007-09-29,Brasiliense,1,3,Fortaleza,Boca do Jacaré,,
2007,27,2007-09-29,Ceará,1,0,Avaí,Castelão,,
2007,27,2007-09-29,CRB,1,1,Gama,Rei Pelé,,
2007,27,2007-09-29,Criciúma,0,0,Remo,Heriberto Hulse,,
2007,27,2007-09-29,Ituano,0,2,Santa Cruz,Novelli Júnior,,
2007,28,2007-10-02,Ipatinga,2,2,Avaí,Ipatingão,,
2007,28,2007-10-02,Remo,1,0,CRB,Mangueirão,,
2007,28,2007-10-02,Barueri,3,2,Ituano,Arena Barueri,,
2007,28,2007-10-02,Criciúma,2,1,Brasiliense,Heriberto Hulse,,
2007,28,2007-10-02,Fortaleza,4,1,Coritiba,Castelão,,
2007,28,2007-10-02,Gama,4,2,Ceará,Mané Garrincha,,
2007,28,2007-10-02,Paulista,2,2,Portuguesa,Jayme Cintra,,
2007,28,2007-10-02,Ponte Preta,0,3,Vitória,Moisés Lucarelli,,
2007,28,2007-10-02,São Caetano,1,1,Marília,Anacleto Campanella,,
2007,28,2007-10-02,Santa Cruz,0,1,Santo André,Arruda,,
2007,29,2007-10-05,Gama,1,2,Criciúma,Mané Garrincha,,
2007,29,2007-10-05,Portuguesa,2,2,Santa Cruz,Canindé,,
2007,29,2007-10-06,Avaí,0,2,Fortaleza,Ressacada,,
2007,29,2007-10-06,Ceará,2,0,Ipatinga,Castelão,,
2007,29,2007-10-06,CRB,1,0,Coritiba,Rei Pelé,,
2007,29,2007-10-06,Ituano,0,0,Santo André,Novelli Júnior,,
2007,29,2007-10-06,Marília,2,2,Paulista,Bento de Abreu,,
2007,29,2007-10-06,Remo,5,1,Brasiliense,Mangueirão,,
2007,29,2007-10-06,São Caetano,0,1,Ponte Preta,Anacleto Campanella,,
2007,29,2007-10-06,Vitória,2,1,Barueri,Barradão,,
2007,30,2007-10-09,Avaí,1,0,Gama,Ressacada,,
2007,30,2007-10-09,Barueri,4,3,Marília,Arena Barueri,,
2007,30,2007-10-12,Ceará,2,1,Remo,Castelão,,
2007,30,2007-10-12,Coritiba,1,0,Criciúma,Couto Pereira,,
2007,30,2007-10-12,Santo André,1,1,São Caetano,Bruno Daniel,,
2007,30,2007-10-13,Brasiliense,1,1,CRB,Boca do Jacaré,,
2007,30,2007-10-13,Ipatinga,1,1,Fortaleza,Ipatingão,,
2007,30,2007-10-13,Paulista,2,3,Ituano,Jayme Cintra,,
2007,30,2007-10-13,Ponte Preta,2,4,Portuguesa,Moisés Lucarelli,,
2007,30,2007-10-13,Santa Cruz,1,3,Vitória,Arruda,,
2007,31,2007-10-16,Brasiliense,0,0,Barueri,Boca do Jacaré,,
2007,31,2007-10-16,Ipatinga,5,1,Ituano,Ipatingão,,
2007,31,2007-10-19,Criciúma,0,2,Ponte Preta,Heriberto Hulse,,
2007,31,2007-10-19,Portuguesa,1,0,Remo,Canindé,,
2007,31,2007-10-20,Marília,2,2,CRB,Bento de Abreu,,
2007,31,2007-10-20,Paulista,0,1,Avaí,Jayme Cintra,,
2007,31,2007-10-20,São Caetano,3,3,Ceará,Anacleto Campanella,,
2007,31,2007-10-20,Coritiba,2,1,Santo André,Couto Pereira,,
2007,31,2007-10-20,Fortaleza,2,1,Vitória,Castelão,,
2007,31,2007-10-20,Santa Cruz,1,1,Gama,Arruda,,
2007,32,2007-10-23,Avaí,1,1,São Caetano,Ressacada,,
2007,32,2007-10-23,Ceará,1,1,Marília,Castelão,,
2007,32,2007-10-26,CRB,1,0,Portuguesa,Rei Pelé,,
2007,32,2007-10-26,Santo André,0,0,Ipatinga,Bruno Daniel,,
2007,32,2007-10-27,Gama,3,4,Paulista,Mané Garrincha,,
2007,32,2007-10-27,Ituano,1,0,Fortaleza,Novelli Júnior,,
2007,32,2007-10-27,Remo,2,1,Santa Cruz,Mangueirão,,
2007,32,2007-10-27,Barueri,0,1,Coritiba,Arena Barueri,,
2007,32,2007-10-27,Ponte Preta,2,2,Brasiliense,Moisés Lucarelli,,
2007,32,2007-10-27,Vitória,0,0,Criciúma,Barradão,,
2007,33,2007-10-30,Avaí,1,1,Portuguesa,Ressacada,,
2007,33,2007-10-30,Barueri,4,2,Ipatinga,Arena Barueri,,
2007,33,2007-10-30,Gama,1,0,Marília,Mané Garrincha,,
2007,33,2007-10-30,Ituano,1,1,Criciúma,Novelli Júnior,,
2007,33,2007-10-30,Ponte Preta,1,1,Coritiba,Moisés Lucarelli,,
2007,33,2007-10-30,Santo André,1,1,Fortaleza,Bruno Daniel,,
2007,33,2007-10-30,Vitória,1,0,Brasiliense,Barradão,,
2007,33,2007-10-30,Ceará,3,0,Santa Cruz,Castelão,,
2007,33,2007-10-30,CRB,1,1,Paulista,Rei Pelé,,
2007,33,2007-10-30,Remo,0,1,São Caetano,Mangueirão,,
2007,34,2007-11-02,Ipatinga,3,1,Ponte Preta,Ipatingão,,
2007,34,2007-11-02,Portuguesa,1,0,Gama,Canindé,,
2007,34,2007-11-03,Coritiba,2,2,Vitória,Couto Pereira,,
2007,34,2007-11-03,Paulista,0,0,Ceará,Jayme Cintra,,
2007,34,2007-11-03,Santa Cruz,2,2,Avaí,Arruda,,
2007,34,2007-11-03,Brasiliense,5,1,Ituano,Boca do Jacaré,,
2007,34,2007-11-03,Criciúma,0,2,Santo André,Heriberto Hulse,,
2007,34,2007-11-03,Fortaleza,2,0,Barueri,Castelão,,
2007,34,2007-11-03,Marília,2,1,Remo,Bento de Abreu,,
2007,34,2007-11-03,São Caetano,4,0,CRB,Anacleto Campanella,,
2007,35,2007-11-06,CRB,2,0,Criciúma,Rei Pelé,,
2007,35,2007-11-06,Marília,4,2,Santo André,Bento de Abreu,,
2007,35,2007-11-09,Portuguesa,6,2,Barueri,Canindé,,
2007,35,2007-11-09,Santa Cruz,1,1,Ponte Preta,Arruda,,
2007,35,2007-11-10,Avaí,1,0,Coritiba,Ressacada,,
2007,35,2007-11-10,Gama,0,2,Ipatinga,Mané Garrincha,,
2007,35,2007-11-10,Paulista,3,0,Vitória,Jayme Cintra,,
2007,35,2007-11-10,Ceará,1,3,Brasiliense,Castelão,,
2007,35,2007-11-10,Remo,3,2,Fortaleza,Mangueirão,,
2007,35,2007-11-10,São Caetano,2,2,Ituano,Anacleto Campanella,,
2007,36,2007-11-13,Criciúma,1,2,Paulista,Heriberto Hulse,,
2007,36,2007-11-13,Barueri,2,1,Ceará,Arena Barueri,,
2007,36,2007-11-13,Brasiliense,3,0,Santa Cruz,Boca do Jacaré,,
2007,36,2007-11-13,Coritiba,2,0,Portuguesa,Couto Pereira,,
2007,36,2007-11-13,Ipatinga,3,2,Marília,Ipatingão,,
2007,36,2007-11-13,Ituano,2,1,Remo,Novelli Júnior,,
2007,36,2007-11-13,Ponte Preta,0,0,Avaí,Moisés Lucarelli,,
2007,36,2007-11-13,Santo André,1,0,Gama,Bruno Daniel,,
2007,36,2007-11-13,Fortaleza,0,1,São Caetano,Castelão,,
2007,36,2007-11-13,Vitória,4,1,CRB,Barradão,,
2007,37,2007-11-16,Coritiba,2,3,Marília,Couto Pereira,,
2007,37,2007-11-16,Santo André,3,0,Avaí,Bruno Daniel,,
2007,37,2007-11-17,Barueri,0,2,Gama,Arena Barueri,,
2007,37,2007-11-17,Brasiliense,1,1,Portuguesa,Boca do Jacaré,,
2007,37,2007-11-17,Criciúma,2,0,Santa Cruz,Heriberto Hulse,,
2007,37,2007-11-17,Fortaleza,2,1,Paulista,Castelão,,
2007,37,2007-11-17,Ipatinga,1,0,São Caetano,Ipatingão,,
2007,37,2007-11-17,Ituano,0,1,CRB,Novelli Júnior,,
2007,37,2007-11-17,Ponte Preta,1,1,Ceará,Moisés Lucarelli,,
2007,37,2007-11-17,Vitória,1,1,Remo,Barradão,,
2007,38,2007-11-24,CRB,4,1,Barueri,Rei Pelé,,
2007,38,2007-11-24,Ceará,1,2,Santo André,Castelão,,
2007,38,2007-11-24,Avaí,4,0,Ituano,Ressacada,,
2007,38,2007-11-24,Gama,1,0,Vitória,Mané Garrincha,,
2007,38,2007-11-24,Remo,0,1,Ponte Preta,Mangueirão,,
2007,38,2007-11-24,Santa Cruz,2,3,Coritiba,Arruda,,
